,년도,분기,호선명,지하철역,시간대_00~06_승차_인원,시간대_06~11_승차_인원,시간대_11~14_승차_인원,시간대_14~17_승차_인원,시간대_17~21_승차_인원,시간대_21~24_승차_인원,시간대_00~06_하차_인원,시간대_06~11_하차_인원,시간대_11~14_하차_인원,시간대_14~17_하차_인원,시간대_17~21_하차_인원,시간대_21~24_하차_인원
15937,2021,4,6호선,고려대(종암),10548,219318,90449,106409,136474,53763,2732,167122,71627,83276,156080,96334
15938,2021,4,6호선,공덕,14792,263996,174732,230262,491104,208161,11718,613727,160631,171585,260447,113082
15939,2021,4,6호선,광흥창(서강),7368,221608,103020,110618,183102,63491,4349,241194,80729,94311,155743,82384
15940,2021,4,6호선,구산,14746,310560,97460,90517,69652,31543,1730,75982,57073,83312,157348,76147
15941,2021,4,6호선,녹사평(용산구청),2960,68186,46690,74405,122952,91798,1674,132714,67717,75826,99751,36525
15942,2021,4,6호선,대흥(서강대앞),6450,178127,95418,108241,159853,75645,2568,209024,93436,101880,150493,73612
15943,2021,4,6호선,독바위,5941,119987,34042,31593,20850,7069,1408,36734,25334,35289,81856,46440
15944,2021,4,6호선,돌곶이,17901,364375,107471,101978,104407,44729,3159,126157,79449,110829,230876,121819
15945,2021,4,6호선,동묘앞,13361,132624,124413,176070,163233,53987,5370,203075,131668,127981,117466,66771
15946,2021,4,6호선,디지털미디어시티,17180,409482,114569,133381,288805,69310,13322,430279,98677,131700,279658,143835
15947,2021,4,6호선,마포구청,17705,449015,165900,170034,236618,90687,6038,258525,123678,158111,280603,160610
15948,2021,4,6호선,망원,14399,327218,163211,203965,268589,167440,2141,272915,221139,256159,341202,131282
15949,2021,4,6호선,버티고개,2004,53336,21810,24365,34268,12928,1150,37824,19134,23959,40094,22572
15950,2021,4,6호선,보문,10002,229518,85204,91607,112329,45424,2804,136033,58082,71837,150160,94356
15951,2021,4,6호선,봉화산(서울의료원),14069,382595,98881,86652,79516,26940,5504,98836,68175,100678,228017,128811
15952,2021,4,6호선,불광,4419,109004,60487,80748,70535,30408,1515,74053,53138,64841,99906,45444
15953,2021,4,6호선,삼각지,3692,101179,72819,97767,157092,66554,2625,164243,60095,58335,87982,52404
15954,2021,4,6호선,상수,4673,115664,76735,110940,187672,167968,3563,192682,141049,145324,210204,73006
15955,2021,4,6호선,상월곡(한국과학기술연구원),13791,247757,74311,66748,69814,23149,1870,85668,48396,70414,138387,84830
15956,2021,4,6호선,새절(신사),29134,538843,151650,135434,115360,44583,8765,129911,102179,153523,340542,185609
15957,2021,4,6호선,석계,27183,489623,149110,132734,116626,59800,8484,130014,110461,173498,368149,190123
15958,2021,4,6호선,신내,0,7,3,2,5,1,0,0,0,0,0,0
15959,2021,4,6호선,신당,20548,116757,93892,124767,183681,121924,5160,275475,97994,80035,138130,66851
15960,2021,4,6호선,안암(고대병원앞),4169,125100,124544,182318,245645,124054,6582,308548,139884,116024,140522,87724
15961,2021,4,6호선,약수,3892,68200,43746,52128,79708,38527,1069,110437,41363,45475,60112,25915
15962,2021,4,6호선,역촌,4965,153908,49077,45157,39371,14890,706,61049,42950,57982,123146,62773
15963,2021,4,6호선,연신내,0,43,4,8,20,27,0,0,0,0,0,0
15964,2021,4,6호선,월곡(동덕여대),17800,388988,134938,132987,161868,59000,3327,180148,107269,147686,280989,143441
15965,2021,4,6호선,월드컵경기장(성산),3069,83487,61811,120299,94978,30800,3137,105141,108506,98880,77528,31120
15966,2021,4,6호선,응암,32944,738391,216396,186553,161595,69233,6125,170291,141990,225639,516496,279736
15967,2021,4,6호선,이태원,10642,127834,94387,157995,242209,243370,5226,229080,143278,176632,282464,110415
15968,2021,4,6호선,증산(명지대앞),21526,420789,123887,108304,95905,37756,5166,100877,82975,134882,290896,160180
15969,2021,4,6호선,창신,7256,141941,37882,37875,35169,15347,996,55403,24694,34528,67126,39740
15970,2021,4,6호선,청구,4792,85116,38272,46120,84619,34818,2211,142323,35508,40938,54928,29466
15971,2021,4,6호선,태릉입구,12167,188735,69295,67022,66341,33742,5812,75620,56031,77093,161961,85116
15972,2021,4,6호선,한강진,1563,45271,48029,130118,272616,195968,5574,307765,168424,149944,153871,26517
15973,2021,4,6호선,합정,9839,183014,130702,187196,312486,243479,4113,316205,170671,182462,272347,98447
15974,2021,4,6호선,화랑대(서울여대입구),16069,512362,128061,121153,104317,32617,5117,111518,73086,102559,262554,143745
15975,2021,4,6호선,효창공원앞,6767,195900,80916,89034,131189,43624,2708,150553,64251,76567,126296,64517
15976,2021,4,7호선,가산디지털단지,21293,260571,252738,472168,1836588,467737,19489,2331642,309680,258046,256657,101200
15977,2021,4,7호선,강남구청,4582,106134,115787,221619,532032,260141,6117,830474,192809,149074,147198,52611
15978,2021,4,7호선,건대입구,9952,179266,135128,203101,269834,194724,10050,307986,181345,186432,253368,95167
15979,2021,4,7호선,고속터미널,3351,201677,203147,282610,389347,239231,7715,495857,197258,167008,158708,61242
15980,2021,4,7호선,공릉(서울과학기술대),17551,387328,150337,163502,160683,78883,4314,190930,120463,158297,295572,156548
15981,2021,4,7호선,광명사거리,62952,840127,265999,272404,260208,106953,21068,291597,236818,318992,603307,275658
15982,2021,4,7호선,군자(능동),24377,473762,156908,161760,229369,126724,4520,216822,103154,145885,298574,156542
15983,2021,4,7호선,굴포천,19398,355857,100881,98772,104460,54955,6121,116928,82552,115167,285227,143134
15984,2021,4,7호선,까치울,11652,325981,87427,89094,81000,32346,2915,91286,70040,89713,219963,116738
15985,2021,4,7호선,남구로,50404,338824,124539,148932,437037,111688,6298,604215,122184,149561,242902,131599
15986,2021,4,7호선,남성,16090,442870,130609,117046,108142,55744,3100,128311,94284,138243,278549,145324
15987,2021,4,7호선,내방,6147,239603,139075,181125,384414,140279,10580,520880,135620,141442,203937,91768
15988,2021,4,7호선,노원,19518,412024,267301,323402,329113,204741,9243,397021,278189,330405,438654,164263
15989,2021,4,7호선,논현,6788,150838,138491,242625,636800,320920,5108,934942,206767,195839,235326,76489
15990,2021,4,7호선,대림(구로구청),33906,209970,107639,127293,133982,61181,3389,155343,115241,125741,176886,92760
15991,2021,4,7호선,도봉산,14485,413740,100323,115581,87238,24268,7281,172417,117746,122846,278643,176734
15992,2021,4,7호선,뚝섬유원지,14227,257159,81888,99343,125386,87942,2249,116565,80690,123426,203674,109738
15993,2021,4,7호선,마들,27418,570798,159618,132382,93044,36052,6647,119203,103616,157378,347886,196129
15994,2021,4,7호선,먹골,21114,389816,128917,117456,114044,47264,4074,117902,95143,136011,276568,147945
15995,2021,4,7호선,면목,36586,628436,187773,181007,172059,67086,7179,217177,142102,209047,415369,222040
15996,2021,4,7호선,반포,2187,94238,59780,95696,129876,79034,1813,184287,77687,69635,76776,32768
15997,2021,4,7호선,보라매,17387,274373,105607,129174,182270,64459,5246,253404,85383,99824,201850,104160
15998,2021,4,7호선,부천시청,16171,396698,136597,161769,199536,123118,8783,234864,135206,164269,326051,139499
15999,2021,4,7호선,부천종합운동장,9651,174902,59693,55053,67301,20268,2442,94611,40091,48915,97293,49475
16000,2021,4,7호선,부평구청,16059,302010,81515,73752,83900,34107,6807,90902,51355,70451,180532,115610
16001,2021,4,7호선,사가정,31844,619875,198298,181952,190566,86171,8361,222390,147721,219143,451122,223252
16002,2021,4,7호선,삼산체육관,10624,233922,63022,58924,45156,19676,4363,53604,39615,58070,144449,79157
16003,2021,4,7호선,상도,14124,368077,128698,127179,131507,64377,5542,156322,93560,128571,257780,141632
16004,2021,4,7호선,상동,13269,364486,144157,176462,218713,148948,10519,262735,164393,181024,338589,138255
16005,2021,4,7호선,상봉(시외버스터미널),30256,589705,183365,197330,238557,124234,10517,247221,150174,198280,434250,220432
16006,2021,4,7호선,수락산,26185,487725,162289,168503,142673,51674,6856,184181,132058,160314,322506,184925
16007,2021,4,7호선,숭실대입구(살피재),15478,416259,155412,162878,162930,88147,4211,197469,136708,166622,316604,168875
16008,2021,4,7호선,신대방삼거리,30298,619665,187270,176740,195356,84920,4358,238356,131500,191187,418005,222301
16009,2021,4,7호선,신중동,16614,412231,146547,167169,257419,121675,8150,311494,132265,158648,338130,154803
16010,2021,4,7호선,신풍,29860,451435,133550,127302,135083,49633,8024,170025,98141,140440,293570,156529
16011,2021,4,7호선,어린이대공원(세종대),9175,262409,131224,185869,278569,123774,3469,343162,155118,149719,205073,115351
16012,2021,4,7호선,온수(성공회대입구),22700,462433,104089,102418,94572,32465,14109,135411,70626,101009,279520,138787
16013,2021,4,7호선,용마산(용마폭포공원),13280,263424,71190,64027,59592,19858,3261,82105,51267,75398,160859,95515
16014,2021,4,7호선,이수,13116,350456,177704,213129,286568,200999,4610,324480,168879,207459,355302,140207
16015,2021,4,7호선,장승배기,18778,331679,117045,112547,112085,51487,4731,150606,94751,126303,220411,115423
16016,2021,4,7호선,장암,4380,108184,17400,26461,23861,6206,447,24571,15777,11175,22272,8991
16017,2021,4,7호선,중계,24990,586193,173637,158929,127428,53340,8354,185983,108430,154745,341358,195475
16018,2021,4,7호선,중곡,16535,385656,124489,128055,136722,49518,2560,182489,85006,122690,241013,134462
16019,2021,4,7호선,중화,25100,411672,129610,120875,133563,51064,5328,162306,92735,138300,279415,154135
16020,2021,4,7호선,천왕,21687,504910,121275,112772,99569,34015,6452,123973,85232,129373,321601,158223
16021,2021,4,7호선,철산,30330,767016,234786,233486,255044,147951,17307,300943,192767,267457,620288,277891
16022,2021,4,7호선,청담,6478,150266,142218,266828,647606,238561,15307,1046727,192468,159674,152766,61665
16023,2021,4,7호선,춘의,16115,242978,80331,92397,262560,66747,5543,345935,65107,75650,150170,90928
16024,2021,4,7호선,태릉입구,19644,246926,103059,116172,133688,60944,11974,146565,84368,103847,178322,105452
16025,2021,4,7호선,하계,22908,659491,225822,228069,189901,81142,6769,234061,165921,214925,422997,238178
16026,2021,4,7호선,학동,5655,128592,146446,293615,901679,288786,8900,1300443,209276,166729,145091,55070
16027,2021,4,8호선,가락시장,7624,131712,86940,112454,169143,82399,11775,254291,90547,98014,135845,64035
16028,2021,4,8호선,강동구청,14321,338840,115042,122749,164547,53841,4932,230151,95301,126506,240175,123515
16029,2021,4,8호선,남위례,287,13385,6822,8218,8405,3191,175,9231,5337,8397,13887,7700
16030,2021,4,8호선,남한산성입구(성남법원.검찰청),31726,540838,167039,155122,162228,44159,6928,204122,111379,156563,312347,184871
16031,2021,4,8호선,단대오거리,24179,380180,125896,118062,146680,43123,7548,162105,84374,132047,254134,144900
16032,2021,4,8호선,모란,5967,103505,66896,90288,74292,35184,2887,79990,59132,59358,68504,30543
16033,2021,4,8호선,몽촌토성(평화의문),4013,138472,69419,99563,138308,56416,4052,179091,75441,79138,116716,55717
16034,2021,4,8호선,문정,5704,263805,163198,244581,708976,205955,9605,985328,161142,164428,238424,105692
16035,2021,4,8호선,복정,12907,356750,112491,129352,195443,66940,7608,191823,83323,106235,231208,124246
16036,2021,4,8호선,산성,11412,234568,71772,74826,59227,16620,3538,80640,51029,72559,157019,93564
16037,2021,4,8호선,석촌,8256,191944,91170,106428,137762,80694,3901,182583,111757,128753,198515,85978
16038,2021,4,8호선,송파,7085,251734,96061,103911,102282,38149,3574,143928,73346,99464,181392,88534
16039,2021,4,8호선,수진,11970,188791,70822,69174,61753,23384,2550,76225,50534,70355,110985,64879
16040,2021,4,8호선,신흥,9496,136391,56995,63179,59176,24864,2481,66593,50285,73282,116594,59476
16041,2021,4,8호선,암사,41973,816193,210598,180974,167949,66371,7490,177049,139951,219713,490247,252052
16042,2021,4,8호선,잠실(송파구청),3608,130034,129165,234494,402240,261837,7760,520809,251779,251577,278788,70353
16043,2021,4,8호선,장지,14978,483785,166992,214521,336256,152282,7496,398142,176356,220323,346037,155394
16044,2021,4,8호선,천호(풍납토성),32830,474870,168542,188521,224556,118120,9566,267071,179966,249600,459924,201397
16045,2021,4,9호선,가양,42964,688156,252621,243770,292947,98279,6583,350041,174079,243966,478229,275371
16046,2021,4,9호선,개화,4145,94068,20134,28562,44053,11820,1200,48865,19623,18654,38444,17387
16047,2021,4,9호선,고속터미널,5937,202447,160448,229643,271628,169090,4062,336948,263887,294983,322875,140744
16048,2021,4,9호선,공항시장,10207,101341,39894,39434,33920,16682,1438,40215,33740,46527,81801,48315
16049,2021,4,9호선,구반포,867,29900,23451,34246,42202,17575,809,54543,28993,25190,30725,12639
16050,2021,4,9호선,국회의사당,2414,68695,112187,196660,590304,163783,4930,817512,141645,96777,83058,27701
16051,2021,4,9호선,김포공항,4119,120664,110828,140239,168941,125609,6141,294167,221497,234721,255082,47854
16052,2021,4,9호선,노들,10503,172561,58646,51498,47470,19111,707,41950,34007,56369,106089,57722
16053,2021,4,9호선,노량진,47072,738404,301020,293963,402845,319060,8468,542177,266654,301929,577769,316081
16054,2021,4,9호선,당산,22942,519838,215768,212654,293176,149050,5299,290984,162457,209568,452442,255662
16055,2021,4,9호선,동작(현충원),3598,54548,25082,28095,28009,11299,4148,30911,17159,20094,29953,17153
16056,2021,4,9호선,등촌,15869,429641,139687,136763,129757,51393,2141,147800,106812,149450,308217,148107
16057,2021,4,9호선,마곡나루(서울식물원),10524,266204,110304,149682,255125,122822,4090,291154,101518,121406,249819,128383
16058,2021,4,9호선,사평,2486,101745,43171,50755,55269,19003,532,59997,35930,48235,77690,39457
16059,2021,4,9호선,샛강,2672,61769,49073,74732,167989,64019,3044,224282,57340,52999,77126,27869
16060,2021,4,9호선,선유도,5317,197046,79228,93288,216447,54088,3897,250530,67613,78510,141583,70047
16061,2021,4,9호선,신논현,9036,409034,312497,447508,775041,527357,6728,875580,388974,408777,614134,195410
16062,2021,4,9호선,신목동,5209,161946,45055,43733,43673,14679,1235,46678,30229,41442,96497,54029
16063,2021,4,9호선,신반포,1261,63947,35900,65457,73725,23462,2285,101011,35431,39008,52808,25571
16064,2021,4,9호선,신방화,13598,260903,86152,83720,72239,30417,2160,90045,63782,90229,173488,95729
16065,2021,4,9호선,양천향교,12404,277995,107810,118677,179561,51806,3620,224158,78001,97014,205843,126245
16066,2021,4,9호선,여의도,7743,136312,183466,330650,972640,345861,7368,1150074,250949,206045,205836,68932
16067,2021,4,9호선,염창,32636,729350,195633,161554,171179,68838,2558,162955,115771,188416,503270,291258
16068,2021,4,9호선,증미,6973,199906,77734,82549,155141,35586,1969,187848,60282,79908,141744,70136
16069,2021,4,9호선,흑석(중앙대입구),9785,194000,103513,123799,129784,63841,3367,167735,91385,108918,175634,90394
16070,2021,4,9호선2~3단계,둔촌오륜,753,35239,11574,23462,16175,3952,901,31229,7499,10024,21976,11218
16071,2021,4,9호선2~3단계,봉은사,4759,112697,138629,254620,549145,227759,3611,675882,231431,197288,170136,51789
16072,2021,4,9호선2~3단계,삼성중앙,1867,68002,54807,85103,212735,70338,1721,280157,60209,59005,82897,33630
16073,2021,4,9호선2~3단계,삼전,12091,244869,78955,78030,88739,40748,1856,92118,57215,77729,178559,99266
16074,2021,4,9호선2~3단계,석촌,9235,267397,100773,105854,120530,71706,999,108558,75462,95266,195198,106401
16075,2021,4,9호선2~3단계,석촌고분,7410,203937,71119,70846,88190,37115,812,101707,53196,69483,148934,85814
16076,2021,4,9호선2~3단계,선정릉,3041,100926,75628,117677,305501,111701,3817,425533,103856,90278,106975,55001
16077,2021,4,9호선2~3단계,송파나루,4715,140570,55191,62552,83645,55162,660,83011,64853,76161,143229,55039
16078,2021,4,9호선2~3단계,언주,3117,99853,100271,152437,340495,105074,3399,440375,111622,102238,108758,50297
16079,2021,4,9호선2~3단계,올림픽공원(한국체대),4577,165707,70625,103769,129853,89893,2168,116293,88861,113670,157279,81750
16080,2021,4,9호선2~3단계,종합운동장,3318,96194,45967,53855,81092,46773,653,84194,40366,50655,95056,44579
16081,2021,4,9호선2~3단계,중앙보훈병원,7909,378976,122545,139797,107308,25406,3962,191732,91763,93084,193230,112373
16082,2021,4,9호선2~3단계,한성백제,2373,74662,30989,39595,49242,18136,619,47181,27719,32369,53045,27617
16083,2021,4,경강선,경기광주,6761,339796,88304,72343,69635,19496,966,75118,51344,86473,231058,108082
16084,2021,4,경강선,곤지암,2076,63757,30130,38171,51687,9224,496,59805,27061,28202,48237,25975
16085,2021,4,경강선,부발,2203,53446,27306,32408,48191,12366,2917,49736,19143,21548,40026,29211
16086,2021,4,경강선,삼동,3500,111026,23301,19079,22529,5556,593,23642,13811,26085,65814,35400
16087,2021,4,경강선,세종대왕릉,695,10521,4614,5718,5634,798,257,7206,4965,5305,6777,3221
16088,2021,4,경강선,신둔도예촌,1498,48958,18847,21060,26470,5928,345,27179,14093,16720,32153,20580
16089,2021,4,경강선,여주,2890,60723,39047,53525,38463,10747,2407,53136,35469,34150,48085,29194
16090,2021,4,경강선,이매,1874,37722,11491,13801,17710,9279,435,22669,9003,11845,22267,9024
16091,2021,4,경강선,이천,2135,72781,37008,43505,51927,18788,1223,64483,35846,39192,59220,34844
16092,2021,4,경강선,초월,3715,128367,35694,34772,39125,9149,469,44551,20663,32774,78286,51674
16093,2021,4,경강선,판교,2556,46851,30093,60172,145768,77393,830,201389,51206,41358,50487,12981
16094,2021,4,경부선,가산디지털단지,28024,169498,112273,167581,642605,185935,10282,926523,145036,148232,213305,103107
16095,2021,4,경부선,관악,22374,292549,85126,91116,81481,29791,7036,106791,62392,79142,188681,99957
16096,2021,4,경부선,광명,21,97621,41985,41924,72416,31939,3879,66940,27065,43731,72022,33185
16097,2021,4,경부선,구로,102780,404367,189898,239389,411109,143732,36971,548856,194075,221264,328757,162410
16098,2021,4,경부선,군포,15691,182287,63290,67831,204782,57560,7119,289054,46217,58181,113353,60942
16099,2021,4,경부선,금정,65049,821880,272364,282264,482619,182074,26948,606258,208254,294958,619070,337200
16100,2021,4,경부선,금천구청,37422,437869,137598,125052,158741,57547,6044,209323,103416,149398,314841,145926
16101,2021,4,경부선,남영,7958,146734,89802,128613,242581,98003,4126,333144,93003,97001,145339,69561
16102,2021,4,경부선,노량진,15514,201887,106356,117016,149327,123407,6773,159844,93360,116810,234487,96866
16103,2021,4,경부선,당정,9958,225106,70328,63124,89378,30900,3350,107640,44702,63024,144518,89810
16104,2021,4,경부선,대방,18679,331928,139116,156226,266964,89282,8602,374461,113368,131652,247589,134792
16105,2021,4,경부선,독산,24557,407973,151692,179004,493104,121209,8641,667406,119841,139080,305455,168899
16106,2021,4,경부선,두정,14984,144419,76959,89168,105398,43654,6052,109699,84193,76595,126040,66901
16107,2021,4,경부선,명학,20527,232495,81511,90180,212730,67323,5781,310780,65080,70998,148067,80394
16108,2021,4,경부선,병점,29517,466935,183380,190754,236128,95847,22677,251495,131915,183854,363433,221025
16109,2021,4,경부선,서동탄,3072,65136,13970,14255,15365,5333,2439,16401,10539,15263,37889,19940
16110,2021,4,경부선,서울역,187,135675,105607,103103,129512,88519,991,54838,21149,26571,51579,19055
16111,2021,4,경부선,서정리,10761,165499,96478,117743,164353,47462,17348,156996,73850,89043,130472,83274
16112,2021,4,경부선,석수,24980,366768,106796,113259,134048,42577,9420,165046,66678,94508,228441,128232
16113,2021,4,경부선,성균관대,23700,539697,160766,160088,176563,87471,8120,185485,123746,163004,405327,225601
16114,2021,4,경부선,성환,4876,71730,64774,79124,87817,24282,3216,119256,61851,48397,56827,36995
16115,2021,4,경부선,세류,11567,116194,32329,32601,43059,18047,4068,46881,26091,34516,75949,42967
16116,2021,4,경부선,세마,6452,93681,33586,33759,47233,13325,1660,54494,21995,30814,62779,36392
16117,2021,4,경부선,송탄,19429,139239,66145,64386,71042,26204,3573,70859,42999,60269,108294,70395
16118,2021,4,경부선,수원,58381,710868,424523,585105,742095,539445,33224,786515,581342,615835,848818,352191
16119,2021,4,경부선,신길,32882,271888,95756,101923,165848,55781,9606,191075,63494,84546,159071,94862
16120,2021,4,경부선,신도림,8646,105153,41607,45569,88202,37979,4843,109100,40763,49636,88524,37279
16121,2021,4,경부선,안양,43632,732149,286965,336149,316081,184907,10789,399511,284677,312296,589586,265416
16122,2021,4,경부선,영등포,57788,526280,400815,630814,974920,630712,22388,1026817,628100,636791,759929,240808
16123,2021,4,경부선,오산,19305,263831,139534,152389,199773,75302,7341,236904,108301,140194,215870,118644
16124,2021,4,경부선,오산대,8480,106891,44288,58170,58250,21883,3372,71603,37806,39437,79580,39380
16125,2021,4,경부선,용산,11859,322641,390213,602596,1019052,612890,17292,1201191,543767,541621,532001,182333
16126,2021,4,경부선,의왕,18633,281599,92457,103415,171925,53865,6883,228377,71432,94315,193837,108105
16127,2021,4,경부선,직산,1374,19012,9532,10503,20361,4516,1079,23930,8152,9022,12756,7703
16128,2021,4,경부선,진위,2367,28405,14488,20265,53816,11066,959,60730,9858,11455,18245,11700
16129,2021,4,경부선,천안,10756,119147,94490,123734,105053,44914,5751,115470,112477,100353,120228,48611
16130,2021,4,경부선,평택,22068,303253,180189,202727,235094,128973,11640,235493,180343,214954,275210,132299
16131,2021,4,경부선,평택지제,3683,76488,35786,50882,86223,32647,14803,99454,28553,35361,55493,35569
16132,2021,4,경부선,화서,23164,339710,80408,78500,77705,29959,7924,93528,58912,82730,233467,116349
16133,2021,4,경원선,가능,23481,237861,91526,79886,78043,32159,11174,107934,66184,82726,154595,87360
16134,2021,4,경원선,광운대,22684,292471,103704,103242,86731,43758,12701,113117,87972,111295,186696,101242
16135,2021,4,경원선,녹양,15703,163341,61828,55832,57859,18676,6590,69809,44122,57234,107250,61170
16136,2021,4,경원선,녹천,16568,188882,63297,52592,39058,13061,4583,47888,36129,54775,104909,58113
16137,2021,4,경원선,덕계,7873,124617,38123,39536,33443,9257,5126,49496,22379,33275,73775,37547
16138,2021,4,경원선,덕정,9839,177744,80741,83416,92271,27748,7887,132381,61055,63448,117801,65424
16139,2021,4,경원선,도봉,21136,208041,85848,84585,71053,20996,7173,92678,66818,93099,132945,70784
16140,2021,4,경원선,도봉산,19258,225764,126463,199062,115069,27033,5773,124105,126510,89327,80011,41764
16141,2021,4,경원선,동두천,2782,64166,29644,34815,35202,7360,2800,72278,29588,31998,37564,22360
16142,2021,4,경원선,동두천중앙,7589,99013,49467,47704,46985,11283,3812,69376,43466,45258,54041,32673
16143,2021,4,경원선,망월사,22963,274765,107691,103173,82669,28991,8755,113199,87407,111810,192624,104375
16144,2021,4,경원선,방학,35804,322770,133353,123908,122134,45267,10257,158030,98404,148608,223127,109676
16145,2021,4,경원선,보산,5964,49420,26626,27585,26972,6632,2208,27169,16345,22550,35567,23019
16146,2021,4,경원선,서빙고,2609,38882,24953,37367,50003,12194,1866,63381,24295,32369,26413,13415
16147,2021,4,경원선,석계,21272,283609,118287,102081,88925,49712,10195,91434,88186,146421,263658,130302
16148,2021,4,경원선,소요산,2328,46492,58793,128615,44850,6150,3190,62493,102802,46873,21148,9636
16149,2021,4,경원선,신이문,30477,360995,109774,87802,66521,23992,6066,74489,69860,118878,223231,117968
16150,2021,4,경원선,양주,21398,283977,110935,103536,106046,26831,12806,129658,78737,96943,177632,106488
16151,2021,4,경원선,옥수,1,803,192,1086,2127,410,53,1615,784,223,337,125
16152,2021,4,경원선,왕십리(성동구청),18021,332314,160868,204089,236142,197751,13430,208665,186421,239816,438645,201599
16153,2021,4,경원선,외대앞,14815,209900,112855,120882,117877,55696,8144,120996,90027,112051,171975,104077
16154,2021,4,경원선,월계,18034,238821,98411,95862,74540,28132,5765,102805,72514,91100,158482,76330
16155,2021,4,경원선,응봉,3938,71462,23080,23878,20848,7810,922,24847,15045,24306,40080,20974
16156,2021,4,경원선,의정부,37805,471372,244749,289221,318126,180364,21705,332802,277607,295236,431214,213567
16157,2021,4,경원선,이촌(국립중앙박물관),2956,91094,48783,58055,71618,26446,2173,66043,31921,39276,55365,32138
16158,2021,4,경원선,지행,14773,228175,92826,81692,84516,39322,8052,94265,73147,93947,159410,93517
16159,2021,4,경원선,창동,0,5,5,2,7,1,0,0,0,0,0,0
16160,2021,4,경원선,청량리(서울시립대입구),22111,372656,241564,287822,264466,148130,7287,317760,272645,300133,332485,139269
16161,2021,4,경원선,한남,5383,63410,44107,62568,103358,43420,2074,132767,42664,45897,60066,23635
16162,2021,4,경원선,회룡,46051,516967,178557,136937,97926,39501,14970,137912,126378,187988,339857,173417
16163,2021,4,경의선,가좌,8035,194545,65810,67699,65591,25936,1749,82474,55640,75599,125599,57687
16164,2021,4,경의선,강매,5255,154665,35149,27012,23237,6722,2859,25184,17770,32476,83965,50611
16165,2021,4,경의선,검암,0,2,0,1,1,0,0,0,0,0,0,0
16166,2021,4,경의선,계양,0,16,1,0,2,1,0,0,0,0,0,0
16167,2021,4,경의선,곡산,697,16744,6097,9638,12095,2759,486,18020,6041,7541,11408,5709
16168,2021,4,경의선,공덕,1701,52976,36383,45070,96021,49743,794,113760,28810,32603,49419,23299
16169,2021,4,경의선,금릉,8343,163704,61260,59581,71034,27939,3760,80269,41732,62572,115408,64157
16170,2021,4,경의선,금촌,10177,192317,93371,93316,108093,37427,3749,134298,75993,89354,135968,81073
16171,2021,4,경의선,김포공항,0,0,0,0,3,0,0,0,0,0,0,0
16172,2021,4,경의선,능곡,7940,152617,47568,44242,42452,14114,6826,50461,33610,47821,89127,51247
16173,2021,4,경의선,디지털미디어시티,2746,86224,28886,32625,38264,13567,1743,36669,20597,27110,63337,33494
16174,2021,4,경의선,문산,11522,155281,77249,80880,82927,23651,4728,105689,67539,72967,97626,67799
16175,2021,4,경의선,백마,11420,274952,82414,75388,75373,28612,3369,89777,49474,75341,180382,105575
16176,2021,4,경의선,서강대,1291,40665,26190,33080,44005,27154,466,58953,27469,29242,33257,17444
16177,2021,4,경의선,서울역,2499,30107,23792,50214,159767,37698,329,255572,44314,28075,39181,12036
16178,2021,4,경의선,수색,2793,43926,21525,37304,81256,20123,4218,116024,22686,23578,31242,14115
16179,2021,4,경의선,신촌,536,7896,7066,12315,25566,9101,138,41235,12463,8344,11097,2972
16180,2021,4,경의선,야당,12468,252535,81876,84680,83108,71313,5177,79520,66245,96809,215283,97031
16181,2021,4,경의선,운정,11711,282746,80703,77439,83201,25635,4615,98384,52925,82463,180073,97347
16182,2021,4,경의선,월롱,1262,27542,27582,43401,84840,20424,1359,101765,20982,17729,25428,25565
16183,2021,4,경의선,일산,20155,381060,113554,105966,91685,36086,9914,110622,81269,111301,261638,134625
16184,2021,4,경의선,임진강,0,190,175,850,1204,0,0,1610,7,375,171,0
16185,2021,4,경의선,탄현,16533,317924,89784,82896,79060,34889,6483,82893,55023,86009,223848,114039
16186,2021,4,경의선,파주,2354,27637,19581,26529,30352,5541,564,36507,12657,9402,11639,8410
16187,2021,4,경의선,풍산,9744,208480,69668,73397,64690,32973,2085,71065,57949,65973,135841,82140
16188,2021,4,경의선,행신,9907,312477,89308,75398,90801,50659,7041,97401,65849,91606,245202,110239
16189,2021,4,경의선,홍대입구,781,17147,13631,24129,45506,41406,718,46227,32626,37009,39724,14612
16190,2021,4,경의선,화전,1517,39666,25109,32823,36414,9371,1768,45903,22692,20240,25202,15759
16191,2021,4,경의선,효창공원앞,1920,59151,27985,35727,75906,24341,1246,105069,28491,32687,53635,31742
16192,2021,4,경인선,간석,15190,212518,75792,74049,66829,27116,5369,76567,57045,77658,144009,76051
16193,2021,4,경인선,개봉,56983,848464,268159,237942,228178,92635,19487,252890,186857,296141,621375,313312
16194,2021,4,경인선,구일,12233,233498,78608,82400,83727,53693,4076,102944,65400,90660,190387,86553
16195,2021,4,경인선,도원,8022,65364,43137,62090,53333,11835,3952,100968,32135,39314,44098,22666
16196,2021,4,경인선,도화,14096,153311,56303,51692,45920,17292,4347,57771,41802,59601,93527,47180
16197,2021,4,경인선,동암,57781,532947,190651,175778,177465,80926,17082,198678,146152,203737,396826,234015
16198,2021,4,경인선,동인천,25154,355138,183233,224568,271975,85493,15365,292923,179267,184600,262484,140543
